Page,Edits,Editors,Views
"Fibonacci-Folge",?,?,48024
"Lily Collins",?,?,48018
"Jörg Meuthen",?,?,47998
"Christoph Kolumbus",?,?,47969
"Newton (Einheit)",?,?,47966
"Düsseldorf",?,?,47888
"Sardinien",?,?,47871
"England",?,?,47851
"Ursula von der Leyen",?,?,47817
"Der Hobbit: Smaugs Einöde",?,?,47775
"Assassin’s Creed",?,?,47766
"Sleepy Hollow (Film)",?,?,47765
"RB Leipzig",?,?,47761
"Josef Stalin",?,?,47734
"Lina Larissa Strahl",?,?,47706
"Zehn Gebote",?,?,47660
"Bernie Wrightson",?,?,47659
"Codein",?,?,47603
"Horst Mahler",?,?,47601
"Pierre-Emerick Aubameyang",?,?,47594
"Liste der größten Schiffe der Welt",?,?,47592
"Ulrich Frank (Synchronsprecher)",?,?,47539
"Der Teufel trägt Prada",?,?,47440
"Meryl Streep",?,?,47418
"How to Get Away with Murder",?,?,47403
"Leopard 2",?,?,47351
"Clint Eastwood",?,?,47330
"Kölner Dom",?,?,47324
"Thiel und Boerne",?,?,47236
"Papst",?,?,47222
"Die fantastische Welt von Oz",?,?,47151
"Eintracht Frankfurt",?,?,47123
"Bushido (Rapper)",?,?,47108
"Der Goldene Kompass (Film)",?,?,47106
"Abgasnorm",?,?,47059
"Antoine Monot, Jr.",?,?,47027
"PH-Wert",?,?,47010
"Mike Tyson",?,?,46997
"Benedict Cumberbatch",?,?,46976
"Need for Speed (Film)",?,?,46891
"Sinus und Kosinus",?,?,46889
"Osterei",?,?,46864
"Valentina Pahde",?,?,46851
"Brandenburger Tor",?,?,46838
"Morgan Freeman",?,?,46834
"Bradley Cooper",?,?,46830
"Asterix",?,?,46778
"Zac Efron",?,?,46764
"Kolumbien",?,?,46719
"Ann-Kathrin Brömmel",?,?,46677
"Doctor Strange (2016)",?,?,46676
"Die Hütte",?,?,46666
"Rebecca Mir",?,?,46650
"Falco",?,?,46640
"Star Trek (2009)",?,?,46624
"Sturm der Liebe",?,?,46527
"Malediven",?,?,46522
"Myanmar",?,?,46518
"Star Wars: Das Erwachen der Macht",?,?,46515
"Figuren im Star-Trek-Universum",?,?,46459
"Michelle Rodríguez",?,?,46451
"Nikola Tesla",?,?,46365
"Litauen",?,?,46318
"George Soros",?,?,46260
"Barbara Rudnik",?,?,46220
"Bonez MC",?,?,46217
"Eichhörnchen",?,?,46203
"Kalifornien",?,?,46189
"Marathonlauf",?,?,46104
"Gizem Emre",?,?,46053
"Audi",?,?,46052
"Tesla Model S",?,?,46045
"Die Simpsons",?,?,46029
"Methylphenidat",?,?,46011
"H.P. Baxxter",?,?,45992
"Brad Pitt",?,?,45973
"John Travolta",?,?,45954
"Hardy Krüger",?,?,45898
"Dylan O’Brien",?,?,45891
"Josef Fritzl",?,?,45880
"Karsamstag",?,?,45809
"Weltbevölkerung",?,?,45799
"Gold",?,?,45786
"Armenien",?,?,45782
"Butterfly Effect",?,?,45773
"Deniz Yücel",?,?,45751
"Metamizol",?,?,45749
"Gardasee",?,?,45741
"Kendrick Lamar",?,?,45740
"Gin",?,?,45717
"Fritz Wepper",?,?,45707
"Heidelberg",?,?,45696
"Slowenien",?,?,45642
"Max Simonischek",?,?,45602
"Die Schöne und das Biest",?,?,45521
"Lufthansa",?,?,45507
"Sonnensystem",?,?,45467
"Afrika",?,?,45386
"Matthew McConaughey",?,?,45355
"Angelina Jolie",?,?,45326
"Tupac Shakur",?,?,45321
"Lissabon",?,?,45284
"Mad Max: Fury Road",?,?,45266
"Robert Redford",?,?,45217
"Order of the British Empire",?,?,45182
"Camille Claudel",?,?,45178
"Jesiden",?,?,45164
"Sexualpraktik",?,?,45120
"Ugo Ehiogu",?,?,45118
"Daisy Cutter",?,?,45034
"Sachsen-Anhalt",?,?,44943
"The Flash (Fernsehserie)",?,?,44865
"Pablo Picasso",?,?,44840
"Julia Roberts",?,?,44792
"Lupus erythematodes",?,?,44779
"Thor – The Dark Kingdom",?,?,44772
"Bonnie und Clyde",?,?,44758
"BMW F30",?,?,44750
"The Middle",?,?,44743
"Null",?,?,44723
"Adele Neuhauser",?,?,44696
"Bosnien und Herzegowina",?,?,44690
"Iris Berben",?,?,44673
"Sturm der Liebe/Rollenbesetzung",?,?,44665
"Grunderwerbsteuer (Deutschland)",?,?,44654
"AN602",?,?,44651
"Verena Kerth",?,?,44575
"Azoren",?,?,44536
"Tinder",?,?,44531
"Georgien",?,?,44528
"Spargel",?,?,44522
"Udo Lindenberg",?,?,44507
"Pierce Brosnan",?,?,44490
"Jesus Christus",?,?,44474
"Jake Gyllenhaal",?,?,44457
"Steve McQueen (Schauspieler)",?,?,44443
"Färöer",?,?,44424
"Der Patriot (Film)",?,?,44411
"Sophie Dal",?,?,44400
"Teletubbies",?,?,44347
"Muttertag",?,?,44346
"Regensburg",?,?,44292
"Amazon.com",?,?,44282
"Chicago Fire (Fernsehserie)",?,?,44280
"Avocado",?,?,44257
"Theresa Underberg",?,?,44255
"Analverkehr",?,?,44251
"Albert Hammond",?,?,44226
"Jella Haase",?,?,44211
"Fast & Furious 6",?,?,44205
"Max Kruse (Fußballspieler)",?,?,44188
"Aminosäuren",?,?,44174
"Bali",?,?,44152
"Ariana Grande",?,?,44130
"Transformers: Ära des Untergangs",?,?,44127
"Sachsen",?,?,44114
"Sonne",?,?,44068
"Glucose",?,?,44049
"Samenerguss",?,?,44028
"Bulgarien",?,?,44025
"Freddie Mercury",?,?,44023
"Toni Erdmann",?,?,43995
"Kurt Russell",?,?,43961
"Ina Müller",?,?,43940
"Willy Brandt",?,?,43938
"Ottomotor",?,?,43919
"Ein ganzes halbes Jahr (Film)",?,?,43897
"Virtual Private Network",?,?,43880
"Oliver Mommsen",?,?,43865
"Metrisches ISO-Gewinde",?,?,43782
"Victoria (Vereinigtes Königreich)",?,?,43776
"Fußball-Ligasystem in Deutschland",?,?,43737
"Vatikanstadt",?,?,43720
"Wladimir Iljitsch Lenin",?,?,43711
"VW Golf",?,?,43703
"Blockchain",?,?,43697
"Abi Ofarim",?,?,43665
"Ryan Reynolds",?,?,43664
"Quinoa",?,?,43638
"Jack the Ripper",?,?,43635
"Michael Caine",?,?,43628
"Britische Ostindien-Kompanie",?,?,43609
