Page,Edits,Editors,Views
"Twenty One Pilots",?,?,50298
"Berta Drews",?,?,50288
"Deutsch",?,?,50271
"Tupac Shakur",?,?,50229
"Arthrose",?,?,50210
"Star Trek",?,?,50180
"Papierformat",?,?,50173
"The 100",?,?,50080
"Seychellen",?,?,50075
"Borreliose",?,?,50044
"Wolf",?,?,50041
"Gicht",?,?,50034
"Boeing 747",?,?,50029
"Bundesstaat der Vereinigten Staaten",?,?,50025
"Cathy Hummels",?,?,49985
"Vorsätze für Maßeinheiten",?,?,49828
"Scientology",?,?,49814
"Nürnberg",?,?,49799
"Zeugen Jehovas",?,?,49765
"Eberhard Feik",?,?,49758
"Marienkäfer",?,?,49747
"Karl der Große",?,?,49706
"Leuchtkäfer",?,?,49699
"Thor (Film)",?,?,49675
"Jörg Wontorra",?,?,49662
"Jan Böhmermann",?,?,49645
"Peter Alexander",?,?,49572
"Stotterbremse",?,?,49567
"Elon Musk",?,?,49502
"Channing Tatum",?,?,49497
"Brad Pitt",?,?,49464
"Edelstahl",?,?,49371
"Deutscher Bundestag",?,?,49324
"Hannover",?,?,49318
"Herbert Grönemeyer",?,?,49247
"The Fast and the Furious (Filmreihe)",?,?,49241
"Kreuzotter",?,?,49235
"Planet der Affen: Prevolution",?,?,49118
"Handicap (Golf)",?,?,49020
"Deutsch-Sowjetischer Krieg",?,?,48975
"Sexualpraktik",?,?,48963
"Andy LaPlegua",?,?,48922
"Bushido (Rapper)",?,?,48895
"Lettland",?,?,48876
"Sonne",?,?,48868
"Laila Ali",?,?,48836
"Sherlock (Fernsehserie)",?,?,48827
"Mittelalter",?,?,48810
"Malente",?,?,48805
"Fußball-Europameisterschaft 1980",?,?,48796
"Hauskatze",?,?,48793
"Nelson Mandela",?,?,48782
"Bedingungsloses Grundeinkommen",?,?,48779
"Kaley Cuoco",?,?,48770
"Prince",?,?,48723
"Bob Marley",?,?,48674
"Taulant Xhaka",?,?,48650
"Marvel’s Agents of S.H.I.E.L.D.",?,?,48641
"Braunschweig",?,?,48626
"Umsatzsteuer-Identifikationsnummer",?,?,48624
"Der Räuber Hotzenplotz",?,?,48595
"21. Juni",?,?,48580
"Kreis",?,?,48539
"Jona J.6",?,?,48507
"True Grit (2010)",?,?,48498
"Eurozone",?,?,48472
"Nena",?,?,48471
"Mustafa Kemal Atatürk",?,?,48463
"Industrie 4.0",?,?,48448
"Weltbevölkerung",?,?,48432
"Raspberry Pi",?,?,48430
"Kölner Dom",?,?,48392
"Wladimir Wladimirowitsch Putin",?,?,48350
"Audi Avant RS2",?,?,48299
"Die neun Pforten",?,?,48265
"Liste der Disney-Filme",?,?,48236
"Griechische Mythologie",?,?,48230
"Island und die Europäische Union",?,?,48226
"Europäischer Wirtschaftsraum",?,?,48105
"Paul Walker",?,?,47961
"Hornisse",?,?,47909
"Meret Becker",?,?,47881
"Didier Deschamps",?,?,47873
"Monaco",?,?,47842
"Methylphenidat",?,?,47831
"Temperaturkoeffizient",?,?,47818
"Star Trek Beyond",?,?,47784
"Stand by Me – Das Geheimnis eines Sommers",?,?,47777
"Sri Lanka",?,?,47726
"Alexandra Kamp",?,?,47687
"Che Guevara",?,?,47634
"Sigmund Freud",?,?,47629
"Nico Marquardt",?,?,47597
"Orgasmus",?,?,47518
"Kanarische Inseln",?,?,47517
"Augsburg",?,?,47504
"Swastika",?,?,47502
"Stade Pierre-Mauroy",?,?,47492
"Diego Maradona",?,?,47460
"Mario Mandžukić",?,?,47422
"Maslowsche Bedürfnishierarchie",?,?,47383
"Forrest Gump",?,?,47349
"Michael Westphal",?,?,47277
"John Frusciante",?,?,47273
"Elisabeth von Österreich-Ungarn",?,?,47271
"Anneliese Michel",?,?,47137
"Der Pianist",?,?,47123
"Logarithmus",?,?,47074
"Prag",?,?,47050
"Katar",?,?,47013
"Lufthansa",?,?,47008
"Thailand",?,?,47007
"Lupus erythematodes",?,?,46984
"Südtirol",?,?,46941
"Kriebelmücken",?,?,46938
"Apple",?,?,46896
"Breel Embolo",?,?,46895
"Marija Jurjewna Scharapowa",?,?,46875
"Michael Jordan",?,?,46864
"Vorwahlergebnisse der Präsidentschaftswahl in den Vereinigten Staaten 2016",?,?,46795
"Felix Brych",?,?,46715
"Quinoa",?,?,46654
"Bürgerkrieg in Syrien",?,?,46639
"Brandenburger Tor",?,?,46543
"Eurotunnel",?,?,46504
"Ford Focus",?,?,46490
"Chris Evans",?,?,46428
"Lens (Pas-de-Calais)",?,?,46380
"Eritrea",?,?,46366
"Sahra Wagenknecht",?,?,46355
"Tourette-Syndrom",?,?,46347
"Karpaltunnelsyndrom",?,?,46288
"Bremen",?,?,46258
"Lutz Pfannenstiel",?,?,46239
"Gold",?,?,46208
"Teen Wolf (Fernsehserie)",?,?,46197
"Heath Ledger",?,?,46182
"Leopard 2",?,?,46123
"Irische Fußballnationalmannschaft",?,?,46120
"Romelu Lukaku",?,?,46048
"Ryan Reynolds",?,?,46044
"Spezifische Wärmekapazität",?,?,46041
"Man of Steel (Film)",?,?,45998
"Europäisches Parlament",?,?,45969
"Elyas M’Barek",?,?,45951
"Dyshidrosis",?,?,45881
"Batman v Superman: Dawn of Justice",?,?,45878
"Brasilianische Fußballnationalmannschaft",?,?,45857
"Vergleichszeichen",?,?,45833
"Boris Becker",?,?,45816
"RAID",?,?,45791
"Roy Hodgson",?,?,45760
"Ronald Schill",?,?,45748
"Schleswig-Holstein",?,?,45710
"Epstein-Barr-Virus",?,?,45708
"Dr. House",?,?,45679
"Fußball-Ligasystem in Deutschland",?,?,45630
"MoVimento 5 Stelle",?,?,45627
"Harry Potter (Filmreihe)",?,?,45607
"Elfmeterschießen",?,?,45595
"Tränentattoo",?,?,45537
"Fußball-Europameisterschaft 1960",?,?,45532
"Sylvester Stallone",?,?,45526
"Luís Figo",?,?,45505
"Kommunismus",?,?,45479
"Deutsches Reich 1933 bis 1945",?,?,45428
"Tim Oliver Schultz",?,?,45423
"Stahl",?,?,45423
"Vaginalverkehr",?,?,45422
"Copa América Centenario 2016/Spiele",?,?,45422
"Guardians of the Galaxy",?,?,45407
"Gestrandet im Paradies",?,?,45383
"Robert De Niro",?,?,45381
"Blut",?,?,45373
"Nuklearkatastrophe von Tschernobyl",?,?,45355
"Maisie Williams",?,?,45333
"Josef Stalin",?,?,45329
"The Big Short (Film)",?,?,45328
"The Nice Guys",?,?,45316
"Neymar",?,?,45291
