Page,Edits,Editors,Views
"Angelina Jolie",?,?,49862
"Gesellschaft mit beschränkter Haftung (Deutschland)",?,?,49846
"Metallica",?,?,49845
"Protein",?,?,49840
"Nürnberg",?,?,49825
"Mehmet Scholl",?,?,49822
"Holi",?,?,49807
"Herpes Zoster",?,?,49710
"Friedrich Schiller",?,?,49614
"Mittelalter",?,?,49612
"Europoolpalette",?,?,49533
"Zustellanweisung",?,?,49525
"Normalverteilung",?,?,49520
"Liste von Serienmördern",?,?,49518
"Donau",?,?,49506
"Jörg Draeger",?,?,49498
"Zoo (Fernsehserie)",?,?,49470
"Global harmonisiertes System zur Einstufung und Kennzeichnung von Chemikalien",?,?,49466
"Fabian Kahl",?,?,49402
"Liste der Schaltzeichen (Elektrik/Elektronik)",?,?,49392
"Slowenien",?,?,49365
"Armenien",?,?,49350
"BMW F10",?,?,49343
"Michael Fassbender",?,?,49340
"Nikola Tesla",?,?,49321
"Pascal (Einheit)",?,?,49321
"Heinrich VIII. (England)",?,?,49303
"Edelstahl",?,?,49184
"Mohandas Karamchand Gandhi",?,?,49158
"Holger Waldenberger",?,?,49034
"Sebastian Vettel",?,?,49028
"Amtsbezeichnungen der deutschen Polizei",?,?,48960
"Roger Cicero",?,?,48929
"Horst Lichter",?,?,48891
"Medizinische Abkürzungen",?,?,48888
"Ergotherapie",?,?,48887
"Buchstabiertafel",?,?,48808
"Heide Rezepa-Zabel",?,?,48777
"Deutsches Reich 1933 bis 1945",?,?,48742
"Verona Pooth",?,?,48705
"Morgan Freeman",?,?,48632
"The 100",?,?,48607
"Karneval, Fastnacht und Fasching",?,?,48562
"Alaska",?,?,48534
"Near beer",?,?,48522
"Paul Walker",?,?,48491
"Mallorca",?,?,48479
"Null",?,?,48464
"Muttertag",?,?,48453
"Mazedonien",?,?,48414
"Mars (Planet)",?,?,48402
"Charlotte Gainsbourg",?,?,48358
"Ku-Klux-Klan",?,?,48316
"Washington, D.C.",?,?,48266
"Lufthansa",?,?,48248
"Max Giesinger",?,?,48247
"Liste der UEFA-Champions-League-Endspiele",?,?,48234
"Carolin Kebekus",?,?,48233
"Elisabeth I.",?,?,48202
"Sankt Petersburg",?,?,48200
"Kondensator (Elektrotechnik)",?,?,48196
"Star Trek",?,?,48181
"Prag",?,?,48140
"The Legend of Zelda: Breath of the Wild",?,?,48129
"American Pie (Filmreihe)",?,?,48083
"BMW 1er",?,?,48052
"Sturm der Liebe",?,?,48035
"Epstein-Barr-Virus",?,?,48019
"Kölner Dom",?,?,47960
"Freie Demokratische Partei",?,?,47953
"Megan Fox",?,?,47949
"Kommunismus",?,?,47943
"Teen Wolf (Fernsehserie)",?,?,47942
"Chinesische Mauer",?,?,47925
"Kohlenstoffdioxid",?,?,47921
"Freiburg im Breisgau",?,?,47877
"Heroin",?,?,47841
"Ludwig Hofmaier",?,?,47839
"Lupus erythematodes",?,?,47830
"RAL-Farbe",?,?,47826
"Lammbock – Alles in Handarbeit",?,?,47751
"Mavie Hörbiger",?,?,47751
"Tesla Model S",?,?,47717
"Vorsätze für Maßeinheiten",?,?,47691
"Daimler AG",?,?,47664
"Zurück in die Zukunft (Film)",?,?,47640
"Dolly (Schaf)",?,?,47625
"Justus von Dohnányi",?,?,47560
"Airbus-A320-Familie",?,?,47532
"Hinduismus",?,?,47470
"Kreiszahl",?,?,47466
"Donald Tusk",?,?,47426
"Tatort (Fernsehreihe)",?,?,47395
"Warcraft: The Beginning",?,?,47390
"Rag ’n’ Bone Man",?,?,47363
"Joseph Goebbels",?,?,47353
"Bundesregierung (Deutschland)",?,?,47347
"Tokio",?,?,47347
"Angelo Kelly",?,?,47338
"Kitchen Impossible",?,?,47324
"Freiheitsstatue",?,?,47295
"ABBA",?,?,47209
"14. März",?,?,47197
"Istanbul",?,?,47195
"Teneriffa",?,?,47167
"300 (Film)",?,?,47157
"Todesstrafe",?,?,47151
"Kasseler Berge",?,?,47148
"C&A",?,?,47129
"The Accountant (2016)",?,?,47128
"Tom Hanks",?,?,47084
"Mercedes-Benz C-Klasse",?,?,47044
"Samuel L. Jackson",?,?,47043
"Virtual Private Network",?,?,47024
"Gicht",?,?,47006
"Richard David Precht",?,?,46955
"Hidden Figures – Unerkannte Heldinnen",?,?,46944
"Michael H. Buchholz",?,?,46924
"Logarithmus",?,?,46905
"Nelson Mandela",?,?,46883
"Mia Khalifa",?,?,46882
"Atombombenabwürfe auf Hiroshima und Nagasaki",?,?,46868
"Sandra Maahn",?,?,46833
"96 Hours",?,?,46827
"Malediven",?,?,46825
"Oana Nechiti",?,?,46804
"Tinder",?,?,46799
"Sylvester Stallone",?,?,46798
"Elbphilharmonie",?,?,46749
"Wilhelm I. (Deutsches Reich)",?,?,46719
"Bodensee",?,?,46717
"Gute Zeiten, schlechte Zeiten",?,?,46690
"U 581",?,?,46673
"Rodriguez (Musiker)",?,?,46672
"Die zehn Gebote (1956)",?,?,46671
"Eva Mendes",?,?,46665
"Chemtrail",?,?,46648
"Heinrich Himmler",?,?,46645
"Englische Sprache",?,?,46640
"Chicago",?,?,46590
"Niki Luftfahrt",?,?,46577
"Immanuel Kant",?,?,46532
"Faultiere",?,?,46531
"Internet",?,?,46530
"Reese Witherspoon",?,?,46502
"Analverkehr",?,?,46466
"Concorde",?,?,46448
"Bündnis 90/Die Grünen",?,?,46445
"Umsatzsteuer-Identifikationsnummer",?,?,46434
"Aufmerksamkeitsdefizit-/Hyperaktivitätsstörung",?,?,46421
"Namibia",?,?,46391
"Helmut Kohl",?,?,46345
"Zöliakie",?,?,46341
"Wolfgang Schäuble",?,?,46340
"Stoffwechselstörung",?,?,46333
"Hentai",?,?,46328
